Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,Functional_variable
?a  marriedTo  ?f  ?b  parent  ?f   ,?a  successor  ?b,0.011299435,0.307692308,0.8,4,13,5,?a
?f  name  ?a  ?b  predecessor  ?f   ,?a  successor  ?b,0.031073446,0.052380952,0.785714286,11,210,14,?a
?b  father  ?a  ?b  predecessor  ?a   ,?a  successor  ?b,0.220338983,0.735849057,0.975,78,106,80,?a
?a  name  ?f  ?b  parent  ?f   ,?a  successor  ?b,0.011299435,0.042105263,0.333333333,4,95,12,?a
?b  father  ?f  ?f  spouse  ?a   ,?a  successor  ?b,0.025423729,0.022113022,0.3,9,407,30,?a
?f  name  ?a  ?b  parent  ?f   ,?a  successor  ?b,0.011299435,0.007561437,0.363636364,4,529,11,?a
?b  father  ?f  ?a  spouse  ?f   ,?a  successor  ?b,0.028248588,0.023310023,0.384615385,10,429,26,?a
?b  mother  ?f  ?f  spouse  ?a   ,?a  successor  ?b,0.152542373,0.170347003,0.428571429,54,317,126,?a
?b  name  ?f  ?f  parent  ?a   ,?a  successor  ?b,0.011299435,0.033333333,0.181818182,4,120,22,?a
?b  parent  ?f  ?a  predecessor  ?f   ,?a  successor  ?b,0.048022599,0.059859155,0.101190476,17,284,168,?a
?b  parent  ?f  ?a  spouse  ?f   ,?a  successor  ?b,0.214689266,0.11030479,0.45508982,76,689,167,?a
?b  mother  ?f  ?a  spouse  ?f   ,?a  successor  ?b,0.172316384,0.196141479,0.442028986,61,311,138,?a
?f  father  ?a  ?b  name  ?f   ,?a  successor  ?b,0.011299435,0.052631579,0.210526316,4,76,19,?a
?b  name  ?f  ?a  successor  ?f   ,?a  successor  ?b,0.036723164,0.764705882,0.764705882,13,17,17,?a
?a  name  ?f  ?f  successor  ?b   ,?a  successor  ?b,0.036723164,0.764705882,0.764705882,13,17,17,?a
?b  mother  ?f  ?a  predecessor  ?f   ,?a  successor  ?b,0.011299435,0.114285714,0.142857143,4,35,28,?a
?b  parent  ?f  ?f  spouse  ?a   ,?a  successor  ?b,0.192090395,0.097421203,0.433121019,68,698,157,?a
?b  name  ?f  ?f  predecessor  ?a   ,?a  successor  ?b,0.028248588,0.666666667,0.714285714,10,15,14,?a
?a  child  ?b  ?b  predecessor  ?a   ,?a  successor  ?b,0.282485876,0.787401575,0.980392157,100,127,102,?a
?e  spouse  ?a  ?e  successor  ?b   ,?a  successor  ?b,0.053672316,0.070110701,0.351851852,19,271,54,?a
?e  father  ?b  ?e  mother  ?a   ,?a  successor  ?b,0.011299435,0.013468013,0.25,4,297,16,?a
?f  child  ?b  ?a  name  ?f   ,?a  successor  ?b,0.016949153,0.029850746,0.176470588,6,201,34,?a
?f  child  ?b  ?a  spouse  ?f   ,?a  successor  ?b,0.13559322,0.035767511,0.147239264,48,1342,326,?a
?a  spouse  ?f  ?f  successor  ?b   ,?a  successor  ?b,0.053672316,0.070110701,0.339285714,19,271,56,?a
?f  name  ?a  ?b  name  ?f   ,?a  name  ?b,0.164102564,0.96969697,1,96,99,96,?a
?e  name  ?a  ?e  successor  ?b   ,?a  successor  ?b,0.036723164,0.061320755,0.928571429,13,212,14,?a
?a  parent  ?f  ?b  parent  ?f   ,?a  name  ?b,0.12991453,0.087962963,0.112592593,76,864,675,?a
?f  spouse  ?a  ?b  spouse  ?f   ,?a  name  ?b,0.097435897,0.068100358,0.146529563,57,837,389,?a
?a  father  ?f  ?b  parent  ?f   ,?a  name  ?b,0.092307692,0.08681672,0.110429448,54,622,489,?a
?b  child  ?f  ?f  mother  ?a   ,?a  name  ?b,0.054700855,0.118081181,0.226950355,32,271,141,?a
?e  child  ?b  ?e  name  ?a   ,?a  successor  ?b,0.016949153,0.005300353,0.166666667,6,1132,36,?a
?e  child  ?b  ?e  spouse  ?a   ,?a  successor  ?b,0.118644068,0.031319911,0.142857143,42,1341,294,?a
?f  name  ?b  ?a  name  ?f   ,?a  name  ?b,0.169230769,1,1,99,99,99,?a
?b  mother  ?f  ?a  parent  ?f   ,?a  name  ?b,0.061538462,0.07826087,0.100278552,36,460,359,?a
?b  father  ?f  ?a  parent  ?f   ,?a  name  ?b,0.092307692,0.08681672,0.109311741,54,622,494,?a
?f  child  ?a  ?b  mother  ?f   ,?a  name  ?b,0.042735043,0.030339806,0.119047619,25,824,210,?a
?a  child  ?f  ?b  child  ?f   ,?a  name  ?b,0.092307692,0.083204931,0.112734864,54,649,479,?a
?a  mother  ?f  ?b  mother  ?f   ,?a  name  ?b,0.071794872,0.078358209,0.101449275,42,536,414,?a
?e  mother  ?a  ?e  parent  ?b   ,?a  name  ?b,0.07008547,0.071929825,0.167346939,41,570,245,?a
?a  father  ?f  ?b  father  ?f   ,?a  name  ?b,0.126495726,0.093081761,0.115987461,74,795,638,?a
?a  child  ?f  ?f  mother  ?b   ,?a  name  ?b,0.054700855,0.118081181,0.154589372,32,271,207,?a
?f  spouse  ?b  ?a  spouse  ?f   ,?a  name  ?b,0.097435897,0.068100358,0.150395778,57,837,379,?a
?e  parent  ?a  ?e  parent  ?b   ,?a  name  ?b,0.126495726,0.05323741,0.100271003,74,1390,738,?a
?e  spouse  ?a  ?e  spouse  ?b   ,?a  name  ?b,0.116239316,0.06974359,0.150442478,68,975,452,?a
?e  mother  ?a  ?e  mother  ?b   ,?a  name  ?b,0.092307692,0.152112676,0.352941176,54,355,153,?a
?b  child  ?a  ?b  successor  ?a   ,?a  predecessor  ?b,0.279329609,0.787401575,0.970873786,100,127,103,?b
?a  parent  ?b  ?b  successor  ?a   ,?a  predecessor  ?b,0.251396648,0.796460177,0.957446809,90,113,94,?b
?e  name  ?a  ?e  name  ?b   ,?a  name  ?b,0.169230769,0.181651376,1,99,545,99,?a
?a  father  ?b  ?a  parent  ?b   ,?a  predecessor  ?b,0.231843575,0.192575406,0.506097561,83,431,164,?b
?a  father  ?b  ?b  successor  ?a   ,?a  predecessor  ?b,0.217877095,0.764705882,0.962962963,78,102,81,?b
?a  name  ?f  ?b  name  ?f   ,?a  name  ?b,0.164102564,0.130968622,0.130968622,96,733,733,?a
?e  mother  ?b  ?e  parent  ?a   ,?a  name  ?b,0.07008547,0.071929825,0.135313531,41,570,303,?a
?b  name  ?f  ?f  predecessor  ?a   ,?a  predecessor  ?b,0.011173184,0.266666667,0.285714286,4,15,14,?b
?b  name  ?f  ?a  predecessor  ?f   ,?a  predecessor  ?b,0.041899441,0.882352941,0.882352941,15,17,17,?b
?f  child  ?a  ?b  name  ?f   ,?a  predecessor  ?b,0.01396648,0.024875622,0.128205128,5,201,39,?b
?b  name  ?f  ?a  parent  ?f   ,?a  predecessor  ?b,0.01396648,0.052631579,0.384615385,5,95,13,?b
?a  predecessor  ?f  ?b  spouse  ?f   ,?a  predecessor  ?b,0.030726257,0.039855072,0.229166667,11,276,48,?b
?a  mother  ?f  ?b  spouse  ?f   ,?a  predecessor  ?b,0.175977654,0.202572347,0.466666667,63,311,135,?b
?b  name  ?f  ?f  successor  ?a   ,?a  predecessor  ?b,0.030726257,0.647058824,0.733333333,11,17,15,?b
?a  father  ?f  ?b  spouse  ?f   ,?a  predecessor  ?b,0.027932961,0.023310023,0.4,10,429,25,?b
?a  spouse  ?f  ?b  spouse  ?f   ,?a  name  ?b,0.117948718,0.067580803,0.146186441,69,1021,472,?a
?a  parent  ?f  ?b  spouse  ?f   ,?a  predecessor  ?b,0.206703911,0.107402032,0.451219512,74,689,164,?b
?a  mother  ?f  ?b  parent  ?f   ,?a  name  ?b,0.061538462,0.07826087,0.100558659,36,460,358,?a
?b  child  ?f  ?f  parent  ?a   ,?a  name  ?b,0.063247863,0.068391867,0.113496933,37,541,326,?a
?b  successor  ?a  ?a  successor  ?b   ,?a  predecessor  ?b,0.011173184,1,1,4,4,4,?b
?a  name  ?f  ?b  successor  ?f   ,?a  predecessor  ?b,0.027932961,0.588235294,0.769230769,10,17,13,?b
?a  mother  ?b  ?b  successor  ?a   ,?a  predecessor  ?b,0.025139665,0.818181818,1,9,11,9,?b
?b  spouse  ?f  ?f  successor  ?a   ,?a  predecessor  ?b,0.041899441,0.055350554,0.267857143,15,271,56,?b
?f  child  ?a  ?b  spouse  ?f   ,?a  predecessor  ?b,0.111731844,0.029806259,0.125,40,1342,320,?b
?a  name  ?f  ?f  predecessor  ?b   ,?a  predecessor  ?b,0.033519553,0.8,0.8,12,15,15,?b
?b  child  ?f  ?a  successor  ?f   ,?a  predecessor  ?b,0.053072626,0.06031746,0.10982659,19,315,173,?b
?a  father  ?f  ?f  spouse  ?b   ,?a  predecessor  ?b,0.022346369,0.01965602,0.333333333,8,407,24,?b
?f  name  ?b  ?a  parent  ?f   ,?a  predecessor  ?b,0.01396648,0.009451796,0.416666667,5,529,12,?b
?a  parent  ?f  ?f  spouse  ?b   ,?a  predecessor  ?b,0.195530726,0.100286533,0.434782609,70,698,161,?b
?f  name  ?b  ?a  predecessor  ?f   ,?a  predecessor  ?b,0.041899441,0.071428571,0.9375,15,210,16,?b
?a  predecessor  ?f  ?f  spouse  ?b   ,?a  predecessor  ?b,0.030726257,0.041044776,0.255813953,11,268,43,?b
?a  mother  ?f  ?f  spouse  ?b   ,?a  predecessor  ?b,0.170391061,0.192429022,0.469230769,61,317,130,?b
?e  name  ?b  ?e  successor  ?a   ,?a  predecessor  ?b,0.030726257,0.051886792,0.916666667,11,212,12,?b
?f  mother  ?b  ?a  successor  ?f   ,?a  predecessor  ?b,0.011173184,0.022346369,0.16,4,179,25,?b
?e  child  ?a  ?e  spouse  ?b   ,?a  predecessor  ?b,0.100558659,0.026845638,0.124567474,36,1341,289,?b
?f  father  ?b  ?a  successor  ?f   ,?a  predecessor  ?b,0.039106145,0.068627451,0.101449275,14,204,138,?b
?b  child  ?a  ?a  predecessor  ?b   ,?a  father  ?b,0.11942959,0.527559055,0.930555556,67,127,72,?a
?b  name  ?f  ?a  parent  ?f   ,?a  father  ?b,0.023172906,0.136842105,0.180555556,13,95,72,?a
?b  child  ?a  ?b  successor  ?a   ,?a  father  ?b,0.106951872,0.472440945,0.909090909,60,127,66,?a
?a  mother  ?f  ?b  spouse  ?f   ,?a  father  ?b,0.404634581,0.729903537,0.890196078,227,311,255,?a
?a  parent  ?b  ?b  successor  ?a   ,?a  father  ?b,0.144385027,0.716814159,0.9,81,113,90,?a
?f  parent  ?b  ?a  successor  ?f   ,?a  predecessor  ?b,0.05027933,0.04534005,0.104046243,18,397,173,?b
?f  child  ?a  ?b  spouse  ?f   ,?a  father  ?b,0.180035651,0.075260805,0.318611987,101,1342,317,?a
?a  parent  ?f  ?b  spouse  ?f   ,?a  father  ?b,0.390374332,0.317851959,0.391071429,219,689,560,?a
?e  spouse  ?b  ?e  successor  ?a   ,?a  predecessor  ?b,0.041899441,0.055350554,0.3125,15,271,48,?b
?a  parent  ?b  ?a  predecessor  ?b   ,?a  father  ?b,0.147950089,0.72173913,0.902173913,83,115,92,?a
?a  father  ?f  ?b  name  ?f   ,?a  father  ?b,0.028520499,1,1,16,16,16,?a
?a  parent  ?f  ?f  spouse  ?b   ,?a  father  ?b,0.417112299,0.335243553,0.407665505,234,698,574,?a
?a  mother  ?f  ?f  successor  ?b   ,?a  father  ?b,0.010695187,0.162162162,0.214285714,6,37,28,?a
?b  child  ?f  ?f  name  ?a   ,?a  father  ?b,0.024955437,0.041297935,0.333333333,14,339,42,?a
?e  child  ?a  ?e  name  ?b   ,?a  predecessor  ?b,0.01396648,0.004416961,0.12195122,5,1132,41,?b
?b  child  ?f  ?a  name  ?f   ,?a  father  ?b,0.024955437,0.254545455,0.291666667,14,55,48,?a
?a  name  ?f  ?f  parent  ?b   ,?a  father  ?b,0.096256684,0.45,0.519230769,54,120,104,?a
?e  name  ?a  ?e  parent  ?b   ,?a  father  ?b,0.096256684,0.072386059,0.524271845,54,746,103,?a
?e  father  ?b  ?e  name  ?a   ,?a  father  ?b,0.131907308,0.16017316,0.973684211,74,462,76,?a
?e  child  ?a  ?e  spouse  ?b   ,?a  father  ?b,0.197860963,0.082774049,0.342592593,111,1341,324,?a
?f  child  ?a  ?b  marriedTo  ?f   ,?a  mother  ?b,0.012254902,0.104166667,0.384615385,5,48,13,?a
?b  spouse  ?f  ?f  successor  ?a   ,?a  mother  ?b,0.132352941,0.199261993,0.402985075,54,271,134,?a
?f  child  ?a  ?b  name  ?f   ,?a  mother  ?b,0.100490196,0.2039801,0.872340426,41,201,47,?a
?a  predecessor  ?f  ?b  spouse  ?f   ,?a  mother  ?b,0.149509804,0.221014493,0.442028986,61,276,138,?a
?a  father  ?f  ?b  spouse  ?f   ,?a  mother  ?b,0.593137255,0.564102564,0.753894081,242,429,321,?a
?f  child  ?a  ?b  spouse  ?f   ,?a  mother  ?b,0.279411765,0.084947839,0.373770492,114,1342,305,?a
?a  mother  ?f  ?b  name  ?f   ,?a  mother  ?b,0.164215686,0.957142857,0.957142857,67,70,70,?a
?f  father  ?b  ?a  name  ?f   ,?a  father  ?b,0.131907308,0.973684211,0.973684211,74,76,76,?a
?b  child  ?a  ?a  parent  ?b   ,?a  father  ?b,0.272727273,0.451327434,0.583969466,153,339,262,?a
?a  parent  ?f  ?b  spouse  ?f   ,?a  mother  ?b,0.541666667,0.320754717,0.427466151,221,689,517,?a
?b  name  ?f  ?a  parent  ?f   ,?a  mother  ?b,0.112745098,0.484210526,0.836363636,46,95,55,?a
?a  mother  ?e  ?e  spouse  ?b   ,?a  father  ?b,0.431372549,0.76340694,0.906367041,242,317,267,?a
?b  child  ?f  ?a  name  ?f   ,?a  mother  ?b,0.06127451,0.454545455,0.595238095,25,55,42,?a
?a  father  ?f  ?f  spouse  ?b   ,?a  mother  ?b,0.556372549,0.557739558,0.741830065,227,407,306,?a
?b  child  ?f  ?f  name  ?a   ,?a  mother  ?b,0.06127451,0.073746313,0.694444444,25,339,36,?a
?f  mother  ?b  ?a  name  ?f   ,?a  mother  ?b,0.102941176,0.954545455,0.954545455,42,44,44,?a
?a  name  ?f  ?f  parent  ?b   ,?a  mother  ?b,0.088235294,0.3,0.493150685,36,120,73,?a
?f  name  ?b  ?a  parent  ?f   ,?a  mother  ?b,0.112745098,0.086956522,0.13372093,46,529,344,?a
?a  predecessor  ?f  ?f  spouse  ?b   ,?a  mother  ?b,0.154411765,0.235074627,0.463235294,63,268,136,?a
?a  mother  ?f  ?f  name  ?b   ,?a  mother  ?b,0.164215686,0.372222222,0.372222222,67,180,180,?a
?e  spouse  ?b  ?e  successor  ?a   ,?a  mother  ?b,0.149509804,0.225092251,0.438848921,61,271,139,?a
?e  name  ?a  ?e  parent  ?b   ,?a  mother  ?b,0.088235294,0.048257373,0.5,36,746,72,?a
?e  mother  ?b  ?e  name  ?a   ,?a  mother  ?b,0.102941176,0.13125,0.954545455,42,320,44,?a
?f  gender  ?b  ?a  successor  ?f   ,?a  gender  ?b,0.097533632,0.435,0.820754717,87,200,106,?a
?a  parent  ?f  ?f  spouse  ?b   ,?a  mother  ?b,0.549019608,0.320916905,0.428298279,224,698,523,?a
?f  gender  ?b  ?a  mother  ?f   ,?a  gender  ?b,0.118834081,0.308139535,0.407692308,106,344,260,?a
?e  child  ?a  ?e  spouse  ?b   ,?a  mother  ?b,0.274509804,0.083519761,0.373333333,112,1341,300,?a
?f  gender  ?b  ?a  name  ?f   ,?a  gender  ?b,0.088565022,0.975308642,1,79,81,79,?a
?e  gender  ?b  ?e  successor  ?a   ,?a  gender  ?b,0.098654709,0.442211055,0.838095238,88,199,105,?a
?a  predecessor  ?b  ?b  successor  ?a   ,?a  parent  ?b,0.095137421,0.335820896,0.555555556,90,268,162,?b
?a  father  ?b  ?b  successor  ?a   ,?a  parent  ?b,0.085623679,0.794117647,0.952941176,81,102,85,?b
?b  child  ?a  ?b  successor  ?a   ,?a  parent  ?b,0.069767442,0.519685039,0.647058824,66,127,102,?b
?b  child  ?a  ?a  predecessor  ?b   ,?a  parent  ?b,0.077167019,0.57480315,0.682242991,73,127,107,?b
?a  father  ?b  ?a  predecessor  ?b   ,?a  parent  ?b,0.087737844,0.783018868,0.954022989,83,106,87,?b
?a  father  ?f  ?f  gender  ?b   ,?a  gender  ?b,0.226457399,0.438177874,0.577142857,202,461,350,?a
?e  gender  ?b  ?e  name  ?a   ,?a  gender  ?b,0.088565022,0.191747573,1,79,412,79,?a
?e  father  ?a  ?e  gender  ?b   ,?a  gender  ?b,0.214125561,0.482323232,0.584097859,191,396,327,?a
?e  gender  ?b  ?e  mother  ?a   ,?a  gender  ?b,0.1132287,0.341216216,0.40562249,101,296,249,?a
?f  gender  ?b  ?a  predecessor  ?f   ,?a  gender  ?b,0.110986547,0.480582524,0.891891892,99,206,111,?a
?f  gender  ?b  ?a  parent  ?f   ,?a  gender  ?b,0.325112108,0.38107753,0.5,290,761,580,?a
?a  mother  ?f  ?b  name  ?f   ,?a  parent  ?b,0.048625793,0.657142857,0.807017544,46,70,57,?b
?f  child  ?a  ?b  name  ?f   ,?a  parent  ?b,0.049682875,0.233830846,0.291925466,47,201,161,?b
?b  child  ?f  ?a  name  ?f   ,?a  parent  ?b,0.039112051,0.672727273,0.822222222,37,55,45,?b
?b  name  ?f  ?a  parent  ?f   ,?a  parent  ?b,0.095137421,0.947368421,0.967741935,90,95,93,?b
?a  child  ?f  ?f  gender  ?b   ,?a  gender  ?b,0.193946188,0.490084986,0.652830189,173,353,265,?a
?b  child  ?f  ?f  name  ?a   ,?a  parent  ?b,0.039112051,0.109144543,0.130742049,37,339,283,?b
?a  name  ?f  ?f  parent  ?b   ,?a  parent  ?b,0.122621564,0.966666667,0.966666667,116,120,120,?b
?f  mother  ?b  ?a  name  ?f   ,?a  parent  ?b,0.038054968,0.818181818,0.923076923,36,44,39,?b
?f  father  ?b  ?a  name  ?f   ,?a  parent  ?b,0.057082452,0.710526316,0.947368421,54,76,57,?b
?f  name  ?b  ?a  parent  ?f   ,?a  parent  ?b,0.095137421,0.170132325,0.97826087,90,529,92,?b
?a  mother  ?f  ?b  spouse  ?f   ,?a  parent  ?b,0.237843552,0.723472669,0.889328063,225,311,253,?b
?a  mother  ?f  ?f  name  ?b   ,?a  parent  ?b,0.048625793,0.255555556,0.793103448,46,180,58,?b
?e  gender  ?b  ?e  parent  ?a   ,?a  gender  ?b,0.304932735,0.397660819,0.499082569,272,684,545,?a
?a  mother  ?f  ?f  spouse  ?b   ,?a  parent  ?b,0.234672304,0.700315457,0.89516129,222,317,248,?b
?a  predecessor  ?f  ?b  spouse  ?f   ,?a  parent  ?b,0.073995772,0.253623188,0.445859873,70,276,157,?b
?a  predecessor  ?f  ?f  spouse  ?b   ,?a  parent  ?b,0.078224101,0.276119403,0.477419355,74,268,155,?b
?e  child  ?a  ?e  name  ?b   ,?a  mother  ?b,0.100490196,0.036219081,0.16872428,41,1132,243,?a
?e  gender  ?b  ?e  predecessor  ?a   ,?a  gender  ?b,0.108744395,0.492385787,0.898148148,97,197,108,?a
?a  parent  ?f  ?f  spouse  ?b   ,?a  parent  ?b,0.453488372,0.614613181,0.837890625,429,698,512,?b
?a  parent  ?f  ?b  spouse  ?f   ,?a  parent  ?b,0.454545455,0.624092888,0.853174603,430,689,504,?b
?a  father  ?f  ?f  name  ?b   ,?a  parent  ?b,0.013742072,0.034759358,0.928571429,13,374,14,?b
?a  father  ?f  ?f  spouse  ?b   ,?a  parent  ?b,0.231501057,0.538083538,0.784946237,219,407,279,?b
?a  father  ?f  ?b  name  ?f   ,?a  parent  ?b,0.013742072,0.8125,0.928571429,13,16,14,?b
?a  father  ?f  ?b  spouse  ?f   ,?a  parent  ?b,0.248414376,0.547785548,0.813148789,235,429,289,?b
?e  predecessor  ?b  ?e  successor  ?a   ,?a  parent  ?b,0.017970402,0.0609319,0.108974359,17,279,156,?b
?b  spouse  ?e  ?e  successor  ?a   ,?a  parent  ?b,0.071881607,0.250922509,0.447368421,68,271,152,?b
?b  name  ?f  ?f  spouse  ?a   ,?a  spouse  ?b,0.071676301,0.746987952,0.885714286,62,83,70,?a
?e  child  ?a  ?e  name  ?b   ,?a  parent  ?b,0.049682875,0.041519435,0.279761905,47,1132,168,?b
?e  mother  ?b  ?e  name  ?a   ,?a  parent  ?b,0.038054968,0.1125,0.137931034,36,320,261,?b
?b  name  ?f  ?a  spouse  ?f   ,?a  spouse  ?b,0.09017341,0.939759036,0.939759036,78,83,83,?a
?e  child  ?a  ?e  gender  ?b   ,?a  gender  ?b,0.218609865,0.175044883,0.635179153,195,1114,307,?a
?e  father  ?b  ?e  name  ?a   ,?a  parent  ?b,0.057082452,0.116883117,0.143236074,54,462,377,?b
?f  parent  ?a  ?b  successor  ?f   ,?a  spouse  ?b,0.077456647,0.168765743,0.238434164,67,397,281,?a
?e  child  ?a  ?b  spouse  ?e   ,?a  parent  ?b,0.235729387,0.166169896,0.243982495,223,1342,914,?b
?a  child  ?f  ?b  successor  ?f   ,?a  spouse  ?b,0.046242775,0.126984127,0.173913043,40,315,230,?a
?e  child  ?a  ?e  spouse  ?b   ,?a  parent  ?b,0.236786469,0.167039523,0.242950108,224,1341,922,?b
?b  child  ?f  ?f  mother  ?a   ,?a  spouse  ?b,0.114450867,0.365313653,0.502538071,99,271,197,?a
?b  child  ?f  ?f  predecessor  ?a   ,?a  spouse  ?b,0.042774566,0.124161074,0.216374269,37,298,171,?a
?b  child  ?f  ?f  father  ?a   ,?a  spouse  ?b,0.097109827,0.301075269,0.415841584,84,279,202,?a
?b  child  ?f  ?a  successor  ?f   ,?a  spouse  ?b,0.050867052,0.13968254,0.232804233,44,315,189,?a
?b  child  ?f  ?f  parent  ?a   ,?a  spouse  ?b,0.21849711,0.34935305,0.478481013,189,541,395,?a
?a  child  ?f  ?f  predecessor  ?b   ,?a  spouse  ?b,0.041618497,0.120805369,0.168224299,36,298,214,?a
?a  child  ?f  ?f  mother  ?b   ,?a  spouse  ?b,0.112138728,0.357933579,0.482587065,97,271,201,?a
?f  parent  ?b  ?a  successor  ?f   ,?a  spouse  ?b,0.087861272,0.191435768,0.345454545,76,397,220,?a
?a  child  ?f  ?b  child  ?f   ,?a  spouse  ?b,0.167630058,0.223420647,0.302083333,145,649,480,?a
?a  child  ?f  ?f  father  ?b   ,?a  spouse  ?b,0.107514451,0.333333333,0.455882353,93,279,204,?a
?e  name  ?a  ?e  parent  ?b   ,?a  parent  ?b,0.122621564,0.155495979,0.155495979,116,746,746,?b
?f  mother  ?a  ?b  successor  ?f   ,?a  spouse  ?b,0.062427746,0.301675978,0.432,54,179,125,?a
?a  child  ?f  ?f  parent  ?b   ,?a  spouse  ?b,0.223121387,0.356746765,0.477722772,193,541,404,?a
?f  mother  ?b  ?a  successor  ?f   ,?a  spouse  ?b,0.070520231,0.340782123,0.559633028,61,179,109,?a
?e  father  ?a  ?e  parent  ?b   ,?a  spouse  ?b,0.220809249,0.28422619,0.454761905,191,672,420,?a
?e  spouse  ?b  ?e  successor  ?a   ,?a  parent  ?b,0.080338266,0.280442804,0.484076433,76,271,157,?b
?e  mother  ?b  ?e  predecessor  ?a   ,?a  spouse  ?b,0.07283237,0.355932203,0.6,63,177,105,?a
?e  parent  ?b  ?e  predecessor  ?a   ,?a  spouse  ?b,0.085549133,0.18877551,0.3507109,74,392,211,?a
?a  name  ?e  ?e  spouse  ?b   ,?a  spouse  ?b,0.092485549,0.963855422,0.975609756,80,83,82,?a
?e  name  ?a  ?e  spouse  ?b   ,?a  spouse  ?b,0.092485549,0.168421053,0.975609756,80,475,82,?a
?e  mother  ?a  ?e  predecessor  ?b   ,?a  spouse  ?b,0.070520231,0.344632768,0.472868217,61,177,129,?a
?e  parent  ?a  ?e  predecessor  ?b   ,?a  spouse  ?b,0.080924855,0.178571429,0.252707581,70,392,277,?a
?a  name  ?f  ?b  spouse  ?f   ,?a  spouse  ?b,0.071676301,0.746987952,0.873239437,62,83,71,?a
?b  predecessor  ?a  ?a  successor  ?b   ,?a  child  ?b,0.066312997,0.373134328,0.549450549,100,268,182,?b
?b  father  ?a  ?b  predecessor  ?a   ,?a  child  ?b,0.044429708,0.632075472,0.893333333,67,106,75,?b
